Name	Degree	NorDegree
Sewing	1	0.00958466453674
home-sale	1	0.364217252396
SportsShop	1	0.15910543131
Elephants	1	7.60063897764
tax	2	0.067731629393
CVS	1	0.088178913738
ask	4	0.564217252396
biker	2	0.367412140575
Kitty_Sanrio	1	0.0038338658147
Zhongshan	1	0.0728434504792
Kaohsiung	10	1.02747603834
Aries	1	0.0511182108626
Daan	1	0.120766773163
TOEFL_iBT	1	0.0370607028754
FITNESS	4	0.114376996805
barterbooks	1	0.782108626198
toberich	1	0.0945686900958
cookclub	1	0.0932907348243
mobilesales	2	0.683067092652
Yunlin	2	0.0741214057508
BeautySalon	1	0.108626198083
SENIORHIGH	1	0.157827476038
Food	23	0.792971246006
Bus	1	0.182108626198
Road_Running	1	0.0913738019169
Hotel	3	0.0849840255591
BuyTogether	7	0.613418530351
LoL	1	2.79744408946
Sub_GConsole	1	0.00511182108626
DC_SALE	1	0.156549520767
BabyProducts	5	0.972523961661
MacShop	1	0.684984025559
Test	1	1.41725239617
Aromatherapy	1	0.020447284345
Wanted	6	8.00511182109
Volunteer	1	0.0121405750799
OverWatch	2	0.135463258786
WomenTalk	3	3.19616613419
Braves	1	0.00702875399361
PC_Shopping	1	0.240255591054
WOW	1	0.153993610224
guitar	1	0.0421725239617
E-appliance	1	0.115654952077
Hsinchu	3	0.42428115016
BeautyMarket	1	1.06645367412
Gossiping	11	19.1233226837
AllTogether	4	1.08370607029
Drama	1	0.00830670926518
Japan_Travel	2	0.669009584665
give	2	0.760383386581
MAC	1	0.0817891373802
Office	1	0.0210862619808
Deutsch	1	0.0172523961661
CNBLUE	1	0.0242811501597
BikerShop	1	0.626837060703
hairdo	4	0.0920127795527
dog	1	0.115654952077
car-pool	1	0.102875399361
Rent_ya	3	0.205111821086
part-time	2	0.385942492013
Rent_tao	2	0.278594249201
Tainan	5	1.17252396166
forsale	9	12.2313099042
ChangHua	7	0.288817891374
PingTung	2	0.141214057508
MobileComm	3	0.94249201278
Perfume_Shop	2	0.251118210863
HelpBuy	2	2.21916932907
HardwareSale	1	0.65303514377
