Name	Degree	NorDegree
Scorpio	4	0.0651757188498
adulation	2	0.0357827476038
Libra	3	0.0536741214058
Aries	3	0.0511182108626
Capricornus	4	0.0549520766773
prozac	13	0.102236421725
Sagittarius	3	0.0798722044728
Aquarius	2	0.0453674121406
Boy-Girl	1	0.451757188498
Taurus	2	0.0178913738019
Leo	3	0.0428115015974
PoliceRadio	1	0.000638977635783
Car-rent	1	0.0108626198083
Wanted	1	8.00511182109
Instant_Mess	1	0.0115015974441
Zastrology	10	0.208945686901
iPhone	1	0.254313099042
Gossiping	1	19.1233226837
lesbian	1	0.0543130990415
Cancer	8	0.155910543131
Gemini	2	0.029392971246
Pisces	3	0.0466453674121
