Name	Degree	NorDegree
Koei	1	0.0485623003195
PlayStation	1	0.390415335463
TaiwanDrama	1	0.77571884984
Paradox	1	0.0038338658147
Militarylife	2	0.42875399361
elderly	1	0.0172523961661
sex	8	1.20830670927
MobileComm	5	0.94249201278
Kaohsiung	2	1.02747603834
Nurse	1	0.0408945686901
Android	5	0.108626198083
WomenTalk	3	3.19616613419
MenTalk	7	2.14760383387
movie	1	1.67987220447
Hunter	1	0.172523961661
Boy-Girl	3	0.451757188498
LinKou	4	0.0638977635783
creditcard	8	0.286261980831
Baseball	1	4.78274760383
Wanted	3	8.00511182109
Salary	2	0.357827476038
Warfare	1	0.0715654952077
MRT	4	0.442172523962
EAseries	1	0.102875399361
Hsinchu	4	0.42428115016
iPhone	1	0.254313099042
Gossiping	17	19.1233226837
AskBoard	1	0.00894568690096
AllTogether	2	1.08370607029
Cancer	1	0.155910543131
car	36	0.631309904153
iPod	1	0.00191693290735
Sad	2	0.184664536741
Taoyuan	4	0.347603833866
NightLife	5	0.0562300319489
Examination	1	0.208306709265
