Name	Degree	NorDegree
juniorhigh	1	0.0741214057508
Oceanography	1	0.0658146964856
Militarylife	2	0.42875399361
Olympics_ISG	1	0.141853035144
CrossStrait	1	0.502875399361
Gossiping	15	19.1233226837
biker	2	0.367412140575
MobileComm	2	0.94249201278
HsinChuang	4	0.17571884984
Ecophilia	1	0.109904153355
Bus	1	0.182108626198
sky	1	0.115015974441
Baseball	18	4.78274760383
SoftbankHawk	2	0.0319488817891
Aviation	12	0.453674121406
NBA	2	1.9303514377
Tainan	2	1.17252396166
swim	1	0.100319488818
MRT	4	0.442172523962
Neihu	1	0.326517571885
job	1	0.0984025559105
Hsinchu	1	0.42428115016
BabyMother	1	0.345047923323
IA	1	1.37380191693
TY_Research	10	0.174440894569
Road	2	0.198083067093
TaichungBun	2	0.651757188498
Japan_Travel	6	0.669009584665
HatePolitics	2	2.15463258786
Rhinos	4	11.6996805112
Badminton	1	0.11054313099
Navy	1	0.0581469648562
forsale	5	12.2313099042
Agriculture	1	0.102236421725
car-pool	1	0.102875399361
