Name	Degree	NorDegree
nb-shopping	1	0.214696485623
give	1	0.760383386581
SpaceArt	2	0.0102236421725
textbook	1	0.124600638978
BuyTogether	33	0.613418530351
love-vegetal	1	0.0357827476038
cookclub	12	0.0932907348243
WomenTalk	2	3.19616613419
GoodPregnan	2	0.0159744408946
Boy-Girl	1	0.451757188498
barterbooks	1	0.782108626198
THSRshare	1	0.0453674121406
Wanted	4	8.00511182109
mobilesales	1	0.683067092652
Gossiping	3	19.1233226837
BigBanciao	1	0.189137380192
e-shopping	1	0.182108626198
TaichungBun	1	0.651757188498
Actuary	1	0.0166134185304
part-time	1	0.385942492013
ChangHua	1	0.288817891374
NewActivity	1	0.480511182109
forsale	9	12.2313099042
drawing	1	0.0670926517572
