Name	Degree	NorDegree
mobilesales	7	0.683067092652
Gamesale	7	0.915654952077
Music-Sell	2	0.0460063897764
nb-shopping	3	0.214696485623
ShuangHe	1	0.218530351438
Audiophile	4	0.082428115016
HelpBuy	3	2.21916932907
BikerShop	4	0.626837060703
watch	2	0.0856230031949
MacShop	6	0.684984025559
LoL	1	2.79744408946
DC_SALE	1	0.156549520767
CarShop	1	0.0862619808307
TVCard	1	0.00766773162939
Gossiping	1	19.1233226837
Pedal	2	0.0319488817891
forsale	8	12.2313099042
Neihu	1	0.326517571885
HardwareSale	5	0.65303514377
Drama-Ticket	5	1.39808306709
