Name	Degree	NorDegree
e-coupon	2	0.493290734824
Jewelry	2	0.0261980830671
home-sale	4	0.364217252396
give	20	0.760383386581
MoveHouse	1	0.0421725239617
Lifeismoney	8	0.21661341853
Drama-Ticket	190	1.39808306709
RockMetal	25	0.038338658147
equal_change	12	0.494568690096
BabyProducts	111	0.972523961661
Kaohsiung	1	1.02747603834
NCU_Talk	2	0.0300319488818
YuanChuang	3	0.0115015974441
JYJ	1	0.000638977635783
barterbooks	19	0.782108626198
AC_Sale	1	0.0632587859425
mobilesales	8	0.683067092652
Yunlin	9	0.0741214057508
Music-Sell	25	0.0460063897764
photo-buy	2	0.0428115015974
SportsShop	1	0.15910543131
BuyTogether	58	0.613418530351
MartialArt	1	0.00127795527157
DC_SALE	2	0.156549520767
MacShop	2	0.684984025559
THSRshare	1	0.0453674121406
GetMarry	5	0.146325878594
Wanted	3	8.00511182109
HsinTien	4	0.0811501597444
Perfume_Shop	31	0.251118210863
Salary	5	0.357827476038
Gossiping	25	19.1233226837
WomenTalk	9	3.19616613419
MakeUp	11	0.0830670926518
watch	3	0.0856230031949
BoardGame	1	0.115015974441
Hsinchu	1	0.42428115016
BeautyMarket	402	1.06645367412
FamilyCircle	1	0.00255591054313
BabyMother	4	0.345047923323
Chat82gether	112	0.545686900958
BigBanciao	18	0.189137380192
e-shopping	12	0.182108626198
memento	73	0.16357827476
TaichungBun	3	0.651757188498
AllTogether	10	1.08370607029
Japan_Travel	2	0.669009584665
BigSanchung	2	0.175079872204
MobileComm	2	0.94249201278
Audiophile	1	0.082428115016
MuscleBeach	15	0.193610223642
BikerShop	1	0.626837060703
NTU_GoodLife	5	0.311821086262
Therapist	1	0.00511182108626
Design	6	0.0683706070288
Tainan	9	1.17252396166
PingTung	9	0.141214057508
Rent_tao	6	0.278594249201
forsale	4917	12.2313099042
HelpBuy	114	2.21916932907
