Name	Degree	NorDegree
Koei	3	0.0485623003195
MLB	4	0.68945686901
Gov_owned	1	0.0127795527157
Child_Psy	4	0.023642172524
Militarylife	1	0.42875399361
KoreaStar	2	0.112460063898
Lifeismoney	1	0.21661341853
AC_In	3	0.222364217252
sex	3	1.20830670927
hardware	9	0.0543130990415
Psychiatry	2	0.0351437699681
Live	1	0.19552715655
PttNewhand	2	0.0594249201278
MobileComm	1	0.94249201278
DIABLO	1	0.0670926517572
japanavgirls	1	0.18338658147
FITNESS	1	0.114376996805
Test	12	1.41725239617
KanColle	1	0.248562300319
KR_Entertain	1	1.56869009585
SuperHeroes	1	0.190415335463
StarCraft	4	0.0166134185304
WomenTalk	3	3.19616613419
prozac	6	0.102236421725
PuzzleDragon	1	0.0683706070288
MenTalk	4	2.14760383387
SENIORHIGH	4	0.157827476038
ToS	4	0.0996805111821
Road_Running	1	0.0913738019169
Hunter	17	0.172523961661
Boy-Girl	1	0.451757188498
VideoCard	4	0.0300319488818
Steam	4	0.237060702875
ClashRoyale	1	0.0856230031949
Browsers	1	0.0517571884984
Baseball	1	4.78274760383
Suckcomic	4	0.148242811502
stationery	1	0.0523961661342
NARUTO	2	0.0134185303514
Sub_GOnline	1	0.00127795527157
Wanted	6	8.00511182109
BlizzHeroes	6	0.0869009584665
Salary	1	0.357827476038
H-GAME	1	0.0364217252396
OverWatch	6	0.135463258786
LoL_Picket	1	0.155271565495
PC_Shopping	2	0.240255591054
WOW	7	0.153993610224
NCHUS	5	0.0607028753994
DragonBall	1	0.00511182108626
historia	2	0.336102236422
C_Chat	79	2.8249201278
LoL	100	2.79744408946
Key_Mou_Pad	3	0.111182108626
iPhone	2	0.254313099042
ask	2	0.564217252396
JessicaJung	1	0.0766773162939
Physics	1	0.0140575079872
NBA	1	1.9303514377
TORIKO	16	0.023642172524
Reptile	2	0.0140575079872
RO	1	0.0217252396166
HatePolitics	2	2.15463258786
TWICE	1	0.525878594249
Gossiping	119	19.1233226837
joke	8	1.13865814696
Rhinos	1	11.6996805112
NTU	1	0.895207667732
biker	1	0.367412140575
Beauty	3	0.750159744409
Mabinogi	1	0.00702875399361
movie	14	1.67987220447
SET	1	0.0191693290735
ONE_PIECE	24	0.145047923323
Hate	6	11.3265175719
