Name	Degree	NorDegree
TAXI	4	0.0722044728435
juniorhigh	5	0.0741214057508
Rhinos	2	11.6996805112
Oceanography	5	0.0658146964856
home-sale	1	0.364217252396
Militarylife	11	0.42875399361
Olympics_ISG	9	0.141853035144
Wen-Shan	3	0.0830670926518
ShuangHe	1	0.218530351438
CrossStrait	6	0.502875399361
sex	2	1.20830670927
IA	8	1.37380191693
biker	1	0.367412140575
MobileComm	128	0.94249201278
Kaohsiung	1	1.02747603834
Android	1	0.108626198083
Soccer	5	0.353993610224
car	13	0.631309904153
WomenTalk	1	3.19616613419
MenTalk	1	2.14760383387
HsinChuang	2	0.17571884984
Ecophilia	8	0.109904153355
Cga	2	0.0549520766773
movie	1	1.67987220447
travel	1	0.452396166134
AirForce	2	0.0472843450479
sky	8	0.115015974441
LinKou	1	0.0638977635783
creditcard	2	0.286261980831
Korea_Travel	2	0.0849840255591
Baseball	17	4.78274760383
SoftbankHawk	1	0.0319488817891
CATCH	4	0.0907348242812
Thailand	1	0.0217252396166
Post	2	0.146325878594
Nantou	2	0.0760383386581
Tainan	4	1.17252396166
swim	8	0.100319488818
ChungLi	2	0.131629392971
Tennis	3	0.145047923323
EarthScience	2	0.0453674121406
WindowsPhone	18	0.102875399361
C_Chat	26	2.8249201278
IC-Card	2	0.0690095846645
PH-sea	2	0.0453674121406
basketballTW	2	0.0447284345048
Aviation	12	0.453674121406
Gossiping	170	19.1233226837
Railway	81	0.600638977636
TY_Research	8	0.174440894569
NBA	1	1.9303514377
Road	17	0.198083067093
TaichungBun	1	0.651757188498
forsale	1	12.2313099042
China_travel	1	0.0939297124601
HatePolitics	14	2.15463258786
V_ScHooL	2	0.0773162939297
Stock	1	0.550159744409
Jinmen	3	0.038338658147
Taoyuan	2	0.347603833866
Badminton	6	0.11054313099
NightLife	1	0.0562300319489
Bus	19	0.182108626198
Navy	4	0.0581469648562
Examination	1	0.208306709265
Japan_Travel	4	0.669009584665
Agriculture	7	0.102236421725
PublicBike	3	0.0543130990415
