Name	Degree	NorDegree
Palmar_Drama	60	0.834504792332
Thunder	71	0.82428115016
Bundesliga	10	0.119488817891
Elephants	31	7.60063897764
Gossiping	7	19.1233226837
tabletennis	120	1.34696485623
Wizards	10	0.11821086262
Argentina	10	0.11821086262
Soccer	20	0.353993610224
SuperHeroes	10	0.190415335463
HomeTeach	1	0.0332268370607
ChicagoBulls	30	0.350798722045
Cavaliers	50	0.586581469649
PACERS	70	0.809584664537
CN_Entertain	70	1.00575079872
Nets	20	0.235143769968
ManUtd	10	0.143130990415
Baseball	2	4.78274760383
LFP	10	0.11821086262
MiamiHeat	70	0.851118210863
FCBayern	10	0.123961661342
Celtics	20	0.26517571885
NBA	2	1.9303514377
BVB_09	10	0.11821086262
MLB	10	0.68945686901
Hawks	60	0.690095846645
Lionel_Messi	10	0.11821086262
CONCACAF	10	0.11821086262
ManCity	10	0.119488817891
FCBarcelona	30	0.350798722045
Jeremy_Lin	1	0.102236421725
RealMadrid	40	0.481150159744
Orl-Magic	10	0.11821086262
GO	90	1.02044728435
Atletico	20	0.291373801917
BigBanciao	1	0.189137380192
Raptors	180	1.93226837061
LaClippers	70	0.800638977636
joke	1	1.13865814696
Rhinos	20	11.6996805112
NTU	60	0.895207667732
BLAZERS	111	1.23258785942
FAPL	180	2.25431309904
Hornets	142	1.54440894569
